,date,date_lab,who_region,who_region_long,country,iso3,cases,confirmed_cases,severe_cases,deaths,cfr,prop_sev,cfr_ci_lower,cfr_ci_upper,prop_sev_ci_lower,prop_sev_ci_upper
1952,2017-07-01,Jul 2017,AMR,Region of the Americas,Curaçao,CUW,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
1953,2017-07-01,Jul 2017,AMR,Region of the Americas,Dominica,DMA,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1481851289152243,0.0,0.1481851289152243
1954,2017-07-01,Jul 2017,AMR,Region of the Americas,Dominican Republic,DOM,133.0,0.0,9.0,0.0,0.0,0.06766917293233082,0.0,0.02735482628404362,0.03140735464429883,0.1245704144418081
1955,2017-07-01,Jul 2017,AMR,Region of the Americas,Ecuador,ECU,623.0,623.0,4.0,0.0,0.0,0.006420545746388443,0.0,0.005903659332997965,0.001752071567997965,0.01635695513741897
1956,2017-07-01,Jul 2017,AMR,Region of the Americas,El Salvador,SLV,269.0,31.0,0.0,0.0,0.0,0.0,0.0,0.01361970747230623,0.0,0.01361970747230623
1957,2017-07-01,Jul 2017,AMR,Region of the Americas,French Guiana,GUF,,,,,,,,,,
1958,2017-07-01,Jul 2017,AMR,Region of the Americas,Grenada,GRD,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.1610976152190796,0.0,0.1610976152190796
1959,2017-07-01,Jul 2017,AMR,Region of the Americas,Guadeloupe,GLP,372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00986733780971405,0.0,0.00986733780971405
1960,2017-07-01,Jul 2017,AMR,Region of the Americas,Guatemala,GTM,190.0,,0.0,0.0,0.0,0.0,0.0,0.01922789475332776,0.0,0.01922789475332776
1961,2017-07-01,Jul 2017,AMR,Region of the Americas,Guyana,GUY,,,,,,,,,,
1962,2017-07-01,Jul 2017,AMR,Region of the Americas,Haiti,HTI,,,,,,,,,,
1963,2017-07-01,Jul 2017,AMR,Region of the Americas,Honduras,HND,554.0,0.0,13.0,0.0,0.0,0.02346570397111913,0.0,0.006636507638049806,0.01255229463565877,0.03979280992937284
1964,2017-07-01,Jul 2017,AMR,Region of the Americas,Jamaica,JAM,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.2646484693970511,0.0,0.2646484693970511
1965,2017-07-01,Jul 2017,AMR,Region of the Americas,Martinique,MTQ,-2.0,1.0,0.0,0.0,,,,,,
1966,2017-07-01,Jul 2017,AMR,Region of the Americas,Mexico,MEX,5317.0,840.0,28.0,6.0,0.001128455896182058,0.005266127515516268,0.0004142324439558679,0.002454543163015503,0.003502071002405746,0.007602092813833283
1967,2017-07-01,Jul 2017,AMR,Region of the Americas,Montserrat,MSR,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
1968,2017-07-01,Jul 2017,AMR,Region of the Americas,Nicaragua,NIC,6598.0,209.0,,0.0,0.0,,0.0,0.0005589342887911307,,
1969,2017-07-01,Jul 2017,AMR,Region of the Americas,Panama,PAN,910.0,448.0,2.0,0.0,0.0,0.002197802197802198,0.0,0.00404550847944627,0.0002662749527559882,0.007916458704081308
1970,2017-07-01,Jul 2017,AMR,Region of the Americas,Paraguay,PRY,-243.0,19.0,0.0,0.0,,,,,,
1971,2017-07-01,Jul 2017,AMR,Region of the Americas,Peru,PER,3221.0,2283.0,26.0,7.0,0.002173238124805961,0.008072027320707855,0.0008741869070827168,0.00447254319898192,0.005279496773640788,0.01180516756482375
1972,2017-07-01,Jul 2017,AMR,Region of the Americas,Puerto Rico,PRI,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
1973,2017-07-01,Jul 2017,AMR,Region of the Americas,Saint Barthélemy,BLM,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.841886116991581,0.0,0.841886116991581
1974,2017-07-01,Jul 2017,AMR,Region of the Americas,Saint Kitts and Nevis,KNA,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5218237501049814,0.0,0.5218237501049814
1975,2017-07-01,Jul 2017,AMR,Region of the Americas,Saint Lucia,LCA,,,,,,,,,,
1976,2017-07-01,Jul 2017,AMR,Region of the Americas,Saint Martin (French part),MAF,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09025110096033429,0.0,0.09025110096033429
1977,2017-07-01,Jul 2017,AMR,Region of the Americas,Saint Vincent and the Grenadines,VCT,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
1978,2017-07-01,Jul 2017,AMR,Region of the Americas,Sint Maarten (Dutch part),SXM,,,,,,,,,,
1979,2017-07-01,Jul 2017,AMR,Region of the Americas,Suriname,SUR,,,,,,,,,,
1980,2017-07-01,Jul 2017,AMR,Region of the Americas,Trinidad and Tobago,TTO,,,,,,,,,,
1981,2017-07-01,Jul 2017,AMR,Region of the Americas,Turks and Caicos Islands,TCA,,,,,,,,,,
1982,2017-07-01,Jul 2017,AMR,Region of the Americas,United States Virgin Islands,VIR,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
1983,2017-07-01,Jul 2017,AMR,Region of the Americas,United States of America,USA,51.0,51.0,1.0,0.0,0.0,0.0196078431372549,0.0,0.06977703074953867,0.0004963044077377714,0.1044748963955172
1984,2017-07-01,Jul 2017,AMR,Region of the Americas,Uruguay,URY,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
1985,2017-07-01,Jul 2017,AMR,Region of the Americas,Venezuela (Bolivarian Republic of),VEN,620.0,,16.0,0.0,0.0,0.02580645161290323,0.0,0.005932140529868421,0.01482095926144258,0.04157043385700809
1986,2017-07-01,Jul 2017,SEAR,South-East Asia Region,Nepal,NPL,1.0,,,,,,,,,
1987,2017-07-01,Jul 2017,SEAR,South-East Asia Region,Sri Lanka,LKA,40474.0,,,,,,,,,
1988,2017-07-01,Jul 2017,SEAR,South-East Asia Region,Thailand,THA,5368.0,,,,,,,,,
1989,2017-08-01,Aug 2017,AMR,Region of the Americas,Anguilla,AIA,,,,,,,,,,
1990,2017-08-01,Aug 2017,AMR,Region of the Americas,Antigua and Barbuda,ATG,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
1991,2017-08-01,Aug 2017,AMR,Region of the Americas,Argentina,ARG,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.6023646356164746,0.0,0.6023646356164746
1992,2017-08-01,Aug 2017,AMR,Region of the Americas,Aruba,ABW,-19.0,392.0,0.0,,,,,,,
1993,2017-08-01,Aug 2017,AMR,Region of the Americas,Bahamas,BHS,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
1994,2017-08-01,Aug 2017,AMR,Region of the Americas,Barbados,BRB,67.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0535696541270968,0.0,0.0535696541270968
1995,2017-08-01,Aug 2017,AMR,Region of the Americas,Belize,BLZ,145.0,3.0,0.0,0.0,0.0,0.0,0.0,0.02511966413180211,0.0,0.02511966413180211
1996,2017-08-01,Aug 2017,AMR,Region of the Americas,Bermuda,BMU,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
1997,2017-08-01,Aug 2017,AMR,Region of the Americas,Bolivia (Plurinational State of),BOL,244.0,12.0,0.0,0.0,0.0,0.0,0.0,0.01500464978834981,0.0,0.01500464978834981
1998,2017-08-01,Aug 2017,AMR,Region of the Americas,"Bonaire, Saint Eustatius and Saba",BES,,,,,,,,,,
1999,2017-08-01,Aug 2017,AMR,Region of the Americas,Brazil,BRA,20433.0,5706.0,13.0,6.0,0.0002936426369108794,0.0006362257133069055,0.0001077690518315264,0.0006390259946627174,0.0003388055025451658,0.001087719608365263
2000,2017-08-01,Aug 2017,AMR,Region of the Americas,British Virgin Islands,VGB,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.2316357616501165,0.0,0.2316357616501165
2001,2017-08-01,Aug 2017,AMR,Region of the Americas,Canada,CAN,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
2002,2017-08-01,Aug 2017,AMR,Region of the Americas,Cayman Islands,CYM,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
2003,2017-08-01,Aug 2017,AMR,Region of the Americas,Chile,CHL,,,,,,,,,,
2004,2017-08-01,Aug 2017,AMR,Region of the Americas,Colombia,COL,2278.0,987.0,18.0,3.0,0.00131694468832309,0.007901668129938543,0.0002716680405311376,0.00384380203340825,0.004689557456235302,0.01245939555872677
2005,2017-08-01,Aug 2017,AMR,Region of the Americas,Costa Rica,CRI,851.0,,0.0,0.0,0.0,0.0,0.0,0.004325376960406547,0.0,0.004325376960406547
2006,2017-08-01,Aug 2017,AMR,Region of the Americas,Cuba,CUB,,,,,,,,,,
2007,2017-08-01,Aug 2017,AMR,Region of the Americas,Curaçao,CUW,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
2008,2017-08-01,Aug 2017,AMR,Region of the Americas,Dominica,DMA,,,,,,,,,,
2009,2017-08-01,Aug 2017,AMR,Region of the Americas,Dominican Republic,DOM,136.0,2.0,12.0,0.0,0.0,0.08823529411764706,0.0,0.02675955837914323,0.0464262998419944,0.1490569142609005
2010,2017-08-01,Aug 2017,AMR,Region of the Americas,Ecuador,ECU,442.0,442.0,1.0,0.0,0.0,0.002262443438914027,0.0,0.008311150937233558,5.727846808764578e-05,0.01254053085502671
2011,2017-08-01,Aug 2017,AMR,Region of the Americas,El Salvador,SLV,427.0,52.0,2.0,0.0,0.0,0.00468384074941452,0.0,0.008601852486437411,0.000567739029390017,0.01681644624906908
2012,2017-08-01,Aug 2017,AMR,Region of the Americas,French Guiana,GUF,,,,,,,,,,
2013,2017-08-01,Aug 2017,AMR,Region of the Americas,Grenada,GRD,,,,,,,,,,
2014,2017-08-01,Aug 2017,AMR,Region of the Americas,Guadeloupe,GLP,,,,,,,,,,
2015,2017-08-01,Aug 2017,AMR,Region of the Americas,Guatemala,GTM,695.0,386.0,15.0,0.0,0.0,0.02158273381294964,0.0,0.005293679057285077,0.01212880879112407,0.03534789854752585
2016,2017-08-01,Aug 2017,AMR,Region of the Americas,Guyana,GUY,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5218237501049814,0.0,0.5218237501049814
2017,2017-08-01,Aug 2017,AMR,Region of the Americas,Haiti,HTI,,,,,,,,,,
2018,2017-08-01,Aug 2017,AMR,Region of the Americas,Honduras,HND,529.0,0.0,14.0,0.0,0.0,0.02646502835538752,0.0,0.006949050007485802,0.01454254949282049,0.04400546160584495
2019,2017-08-01,Aug 2017,AMR,Region of the Americas,Jamaica,JAM,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.5218237501049814,0.0,0.5218237501049814
2020,2017-08-01,Aug 2017,AMR,Region of the Americas,Martinique,MTQ,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.3362671168799429,0.0,0.3362671168799429
2021,2017-08-01,Aug 2017,AMR,Region of the Americas,Mexico,MEX,10089.0,1952.0,54.0,3.0,0.0002973535533749628,0.005352363960749331,6.132564976273855e-05,0.0008687449223619778,0.004023342622124648,0.006977973443778707
2022,2017-08-01,Aug 2017,AMR,Region of the Americas,Montserrat,MSR,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
2023,2017-08-01,Aug 2017,AMR,Region of the Americas,Nicaragua,NIC,7780.0,262.0,,0.0,0.0,,0.0,0.0004740366392044427,,
2024,2017-08-01,Aug 2017,AMR,Region of the Americas,Panama,PAN,1089.0,618.0,0.0,0.0,0.0,0.0,0.0,0.003381670014903993,0.0,0.003381670014903993
2025,2017-08-01,Aug 2017,AMR,Region of the Americas,Paraguay,PRY,25.0,7.0,0.0,0.0,0.0,0.0,0.0,0.1371851715307125,0.0,0.1371851715307125
2026,2017-08-01,Aug 2017,AMR,Region of the Americas,Peru,PER,1352.0,1106.0,1.0,3.0,0.002218934911242604,0.0007396449704142012,0.0004578316940533901,0.00647085136148842,1.872601400350342e-05,0.004114077334371727
2027,2017-08-01,Aug 2017,AMR,Region of the Americas,Puerto Rico,PRI,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
2028,2017-08-01,Aug 2017,AMR,Region of the Americas,Saint Barthélemy,BLM,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3694166475528192,0.0,0.3694166475528192
2029,2017-08-01,Aug 2017,AMR,Region of the Americas,Saint Kitts and Nevis,KNA,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
2030,2017-08-01,Aug 2017,AMR,Region of the Americas,Saint Lucia,LCA,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.2316357616501165,0.0,0.2316357616501165
2031,2017-08-01,Aug 2017,AMR,Region of the Americas,Saint Martin (French part),MAF,,,,,,,,,,
2032,2017-08-01,Aug 2017,AMR,Region of the Americas,Saint Vincent and the Grenadines,VCT,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
2033,2017-08-01,Aug 2017,AMR,Region of the Americas,Sint Maarten (Dutch part),SXM,,,,,,,,,,
2034,2017-08-01,Aug 2017,AMR,Region of the Americas,Suriname,SUR,,,,,,,,,,
2035,2017-08-01,Aug 2017,AMR,Region of the Americas,Trinidad and Tobago,TTO,108.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03357955021865444,0.0,0.03357955021865444
2036,2017-08-01,Aug 2017,AMR,Region of the Americas,Turks and Caicos Islands,TCA,,,,,,,,,,
2037,2017-08-01,Aug 2017,AMR,Region of the Americas,United States Virgin Islands,VIR,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
2038,2017-08-01,Aug 2017,AMR,Region of the Americas,United States of America,USA,81.0,81.0,2.0,0.0,0.0,0.02469135802469136,0.0,0.04452026245632179,0.003004351515732755,0.08636286794588799
2039,2017-08-01,Aug 2017,AMR,Region of the Americas,Uruguay,URY,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
2040,2017-08-01,Aug 2017,AMR,Region of the Americas,Venezuela (Bolivarian Republic of),VEN,946.0,460.0,20.0,0.0,0.0,0.02114164904862579,0.0,0.003891856758629934,0.01296053930090708,0.03246343743807634
2041,2017-08-01,Aug 2017,SEAR,South-East Asia Region,Nepal,NPL,9.0,,,,,,,,,
2042,2017-08-01,Aug 2017,SEAR,South-East Asia Region,Sri Lanka,LKA,23898.0,,,,,,,,,
2043,2017-08-01,Aug 2017,SEAR,South-East Asia Region,Thailand,THA,4812.0,,,,,,,,,
2044,2017-09-01,Sep 2017,AMR,Region of the Americas,Anguilla,AIA,1.0,0.0,0.0,,,0.0,,,0.0,0.975
2045,2017-09-01,Sep 2017,AMR,Region of the Americas,Antigua and Barbuda,ATG,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
2046,2017-09-01,Sep 2017,AMR,Region of the Americas,Argentina,ARG,-1.0,0.0,0.0,0.0,,,,,,
2047,2017-09-01,Sep 2017,AMR,Region of the Americas,Aruba,ABW,,,,,,,,,,
2048,2017-09-01,Sep 2017,AMR,Region of the Americas,Bahamas,BHS,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3084971078187608,0.0,0.3084971078187608
2049,2017-09-01,Sep 2017,AMR,Region of the Americas,Barbados,BRB,71.0,11.0,0.0,0.0,0.0,0.0,0.0,0.05062940795440374,0.0,0.05062940795440374
2050,2017-09-01,Sep 2017,AMR,Region of the Americas,Belize,BLZ,108.0,5.0,0.0,0.0,0.0,0.0,0.0,0.03357955021865444,0.0,0.03357955021865444
2051,2017-09-01,Sep 2017,AMR,Region of the Americas,Bermuda,BMU,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
2052,2017-09-01,Sep 2017,AMR,Region of the Americas,Bolivia (Plurinational State of),BOL,167.0,6.0,0.0,0.0,0.0,0.0,0.0,0.02184692083061179,0.0,0.02184692083061179
2053,2017-09-01,Sep 2017,AMR,Region of the Americas,"Bonaire, Saint Eustatius and Saba",BES,,,,,,,,,,
2054,2017-09-01,Sep 2017,AMR,Region of the Americas,Brazil,BRA,18498.0,3932.0,12.0,3.0,0.0001621796951021732,0.0006487187804086928,3.344660092415474e-05,0.0004738840112701887,0.0003352459565396835,0.001132906668621109
2055,2017-09-01,Sep 2017,AMR,Region of the Americas,British Virgin Islands,VGB,,,,,,,,,,
2056,2017-09-01,Sep 2017,AMR,Region of the Americas,Canada,CAN,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
2057,2017-09-01,Sep 2017,AMR,Region of the Americas,Cayman Islands,CYM,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
2058,2017-09-01,Sep 2017,AMR,Region of the Americas,Chile,CHL,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.5218237501049814,0.0,0.5218237501049814
2059,2017-09-01,Sep 2017,AMR,Region of the Americas,Colombia,COL,1708.0,134.0,22.0,2.0,0.00117096018735363,0.01288056206088993,0.0001418401826387454,0.004223446209872035,0.008089305453546775,0.01943671509946299
2060,2017-09-01,Sep 2017,AMR,Region of the Americas,Costa Rica,CRI,478.0,,0.0,0.0,0.0,0.0,0.0,0.007687618967648246,0.0,0.007687618967648246
2061,2017-09-01,Sep 2017,AMR,Region of the Americas,Cuba,CUB,,,,,,,,,,
2062,2017-09-01,Sep 2017,AMR,Region of the Americas,Curaçao,CUW,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
2063,2017-09-01,Sep 2017,AMR,Region of the Americas,Dominica,DMA,,,,,,,,,,
2064,2017-09-01,Sep 2017,AMR,Region of the Americas,Dominican Republic,DOM,137.0,0.0,7.0,1.0,0.0072992700729927,0.05109489051094891,0.00018478444338478,0.0399968206735547,0.02078678597616324,0.1024410322838142
2065,2017-09-01,Sep 2017,AMR,Region of the Americas,Ecuador,ECU,390.0,390.0,2.0,0.0,0.0,0.005128205128205128,0.0,0.009414072798470507,0.0006216539183027736,0.01840116917505985
2066,2017-09-01,Sep 2017,AMR,Region of the Americas,El Salvador,SLV,382.0,27.0,2.0,0.0,0.0,0.005235602094240838,0.0,0.00961027578828666,0.0006346857975447036,0.01878389878505915
2067,2017-09-01,Sep 2017,AMR,Region of the Americas,French Guiana,GUF,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0214655549809446,0.0,0.0214655549809446
2068,2017-09-01,Sep 2017,AMR,Region of the Americas,Grenada,GRD,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.08809730287880235,0.0,0.08809730287880235
2069,2017-09-01,Sep 2017,AMR,Region of the Americas,Guadeloupe,GLP,,,,,,,,,,
2070,2017-09-01,Sep 2017,AMR,Region of the Americas,Guatemala,GTM,618.0,624.0,18.0,13.0,0.02103559870550162,0.02912621359223301,0.01124697036823549,0.0357029011117509,0.01735146329079266,0.04564239261122138
2071,2017-09-01,Sep 2017,AMR,Region of the Americas,Guyana,GUY,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
2072,2017-09-01,Sep 2017,AMR,Region of the Americas,Haiti,HTI,,,,,,,,,,
2073,2017-09-01,Sep 2017,AMR,Region of the Americas,Honduras,HND,301.0,0.0,10.0,0.0,0.0,0.03322259136212625,0.0,0.01218062173549239,0.01604430421004963,0.0602473367880787
2074,2017-09-01,Sep 2017,AMR,Region of the Americas,Jamaica,JAM,-3.0,0.0,0.0,0.0,,,,,,
2075,2017-09-01,Sep 2017,AMR,Region of the Americas,Martinique,MTQ,0.0,2.0,0.0,0.0,,,0.0,1.0,0.0,1.0
2076,2017-09-01,Sep 2017,AMR,Region of the Americas,Mexico,MEX,15600.0,2572.0,58.0,5.0,0.0003205128205128205,0.003717948717948718,0.0001040775684621647,0.0007478101537566135,0.002824368337837726,0.00480369398792176
2077,2017-09-01,Sep 2017,AMR,Region of the Americas,Montserrat,MSR,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
2078,2017-09-01,Sep 2017,AMR,Region of the Americas,Nicaragua,NIC,4129.0,140.0,,0.0,0.0,,0.0,0.0008930085029060994,,
2079,2017-09-01,Sep 2017,AMR,Region of the Americas,Panama,PAN,912.0,500.0,5.0,0.0,0.0,0.005482456140350877,0.0,0.004036654680546909,0.001782463237631835,0.0127475057752634
2080,2017-09-01,Sep 2017,AMR,Region of the Americas,Paraguay,PRY,65.0,4.0,0.0,0.0,0.0,0.0,0.0,0.05517163431881333,0.0,0.05517163431881333
2081,2017-09-01,Sep 2017,AMR,Region of the Americas,Peru,PER,1303.0,472.0,1.0,1.0,0.0007674597083653108,0.0007674597083653108,1.943020876312056e-05,0.004268518044821443,1.943020876312056e-05,0.004268518044821443
2082,2017-09-01,Sep 2017,AMR,Region of the Americas,Puerto Rico,PRI,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
2083,2017-09-01,Sep 2017,AMR,Region of the Americas,Saint Barthélemy,BLM,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
2084,2017-09-01,Sep 2017,AMR,Region of the Americas,Saint Kitts and Nevis,KNA,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
2085,2017-09-01,Sep 2017,AMR,Region of the Americas,Saint Lucia,LCA,,,,,,,,,,
2086,2017-09-01,Sep 2017,AMR,Region of the Americas,Saint Martin (French part),MAF,,,,,,,,,,
2087,2017-09-01,Sep 2017,AMR,Region of the Americas,Saint Vincent and the Grenadines,VCT,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
2088,2017-09-01,Sep 2017,AMR,Region of the Americas,Sint Maarten (Dutch part),SXM,,,,,,,,,,
2089,2017-09-01,Sep 2017,AMR,Region of the Americas,Suriname,SUR,,,,,,,,,,
2090,2017-09-01,Sep 2017,AMR,Region of the Americas,Trinidad and Tobago,TTO,,,,,,,,,,
2091,2017-09-01,Sep 2017,AMR,Region of the Americas,Turks and Caicos Islands,TCA,44.0,44.0,0.0,0.0,0.0,0.0,0.0,0.08041993976357587,0.0,0.08041993976357587
2092,2017-09-01,Sep 2017,AMR,Region of the Americas,United States Virgin Islands,VIR,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
2093,2017-09-01,Sep 2017,AMR,Region of the Americas,United States of America,USA,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.06603151424442177,0.0,0.06603151424442177
2094,2017-09-01,Sep 2017,AMR,Region of the Americas,Uruguay,URY,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
2095,2017-09-01,Sep 2017,AMR,Region of the Americas,Venezuela (Bolivarian Republic of),VEN,893.0,,28.0,,,0.03135498320268757,,,0.02093420807851815,0.0449994358411463
2096,2017-09-01,Sep 2017,SEAR,South-East Asia Region,Nepal,NPL,17.0,,,,,,,,,
2097,2017-09-01,Sep 2017,SEAR,South-East Asia Region,Sri Lanka,LKA,6875.0,,,,,,,,,
2098,2017-09-01,Sep 2017,SEAR,South-East Asia Region,Thailand,THA,3179.0,,,,,,,,,
2099,2017-10-01,Oct 2017,AMR,Region of the Americas,Anguilla,AIA,3.0,0.0,0.0,,,0.0,,,0.0,0.7075982261787133
2100,2017-10-01,Oct 2017,AMR,Region of the Americas,Antigua and Barbuda,ATG,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
2101,2017-10-01,Oct 2017,AMR,Region of the Americas,Argentina,ARG,-8.0,0.0,0.0,0.0,,,,,,
2102,2017-10-01,Oct 2017,AMR,Region of the Americas,Aruba,ABW,,,,,,,,,,
2103,2017-10-01,Oct 2017,AMR,Region of the Americas,Bahamas,BHS,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
2104,2017-10-01,Oct 2017,AMR,Region of the Americas,Barbados,BRB,44.0,3.0,0.0,0.0,0.0,0.0,0.0,0.08041993976357587,0.0,0.08041993976357587
2105,2017-10-01,Oct 2017,AMR,Region of the Americas,Belize,BLZ,70.0,6.0,0.0,0.0,0.0,0.0,0.0,0.05133379715102371,0.0,0.05133379715102371
2106,2017-10-01,Oct 2017,AMR,Region of the Americas,Bermuda,BMU,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
2107,2017-10-01,Oct 2017,AMR,Region of the Americas,Bolivia (Plurinational State of),BOL,149.0,10.0,0.0,0.0,0.0,0.0,0.0,0.02445362490559,0.0,0.02445362490559
2108,2017-10-01,Oct 2017,AMR,Region of the Americas,"Bonaire, Saint Eustatius and Saba",BES,,,,,,,,,,
2109,2017-10-01,Oct 2017,AMR,Region of the Americas,Brazil,BRA,20543.0,4193.0,7.0,3.0,0.0001460351457917539,0.0003407486735140924,3.011697045799368e-05,0.000426716763684917,0.0001370092633031564,0.0007019456673980391
2110,2017-10-01,Oct 2017,AMR,Region of the Americas,British Virgin Islands,VGB,,,,,,,,,,
2111,2017-10-01,Oct 2017,AMR,Region of the Americas,Canada,CAN,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
2112,2017-10-01,Oct 2017,AMR,Region of the Americas,Cayman Islands,CYM,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
2113,2017-10-01,Oct 2017,AMR,Region of the Americas,Chile,CHL,,,,,,,,,,
2114,2017-10-01,Oct 2017,AMR,Region of the Americas,Colombia,COL,1625.0,0.0,13.0,0.0,0.0,0.008,0.0,0.002267504981842591,0.004266339614444692,0.01364139142359366
2115,2017-10-01,Oct 2017,AMR,Region of the Americas,Costa Rica,CRI,408.0,,0.0,0.0,0.0,0.0,0.0,0.009000620919689784,0.0,0.009000620919689784
2116,2017-10-01,Oct 2017,AMR,Region of the Americas,Cuba,CUB,,,,,,,,,,
2117,2017-10-01,Oct 2017,AMR,Region of the Americas,Curaçao,CUW,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
2118,2017-10-01,Oct 2017,AMR,Region of the Americas,Dominica,DMA,,,,,,,,,,
2119,2017-10-01,Oct 2017,AMR,Region of the Americas,Dominican Republic,DOM,151.0,0.0,12.0,0.0,0.0,0.07947019867549669,0.0,0.02413367619022577,0.0417373423070137,0.1347034639089704
2120,2017-10-01,Oct 2017,AMR,Region of the Americas,Ecuador,ECU,165.0,165.0,0.0,0.0,0.0,0.0,0.0,0.02210878298167107,0.0,0.02210878298167107
2121,2017-10-01,Oct 2017,AMR,Region of the Americas,El Salvador,SLV,459.0,25.0,2.0,0.0,0.0,0.004357298474945534,0.0,0.008004565880361691,0.0005281253437077685,0.01565073181335863
2122,2017-10-01,Oct 2017,AMR,Region of the Americas,French Guiana,GUF,,,,,,,,,,
2123,2017-10-01,Oct 2017,AMR,Region of the Americas,Grenada,GRD,,,,,,,,,,
2124,2017-10-01,Oct 2017,AMR,Region of the Americas,Guadeloupe,GLP,,,,,,,,,,
2125,2017-10-01,Oct 2017,AMR,Region of the Americas,Guatemala,GTM,500.0,208.0,32.0,-1.0,,0.064,,,0.04418421094671324,0.08915062755086345
2126,2017-10-01,Oct 2017,AMR,Region of the Americas,Guyana,GUY,,,,,,,,,,
2127,2017-10-01,Oct 2017,AMR,Region of the Americas,Haiti,HTI,,,,,,,,,,
2128,2017-10-01,Oct 2017,AMR,Region of the Americas,Honduras,HND,301.0,0.0,7.0,0.0,0.0,0.02325581395348837,0.0,0.01218062173549239,0.00940000002556683,0.04732677361430382
2129,2017-10-01,Oct 2017,AMR,Region of the Americas,Jamaica,JAM,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
2130,2017-10-01,Oct 2017,AMR,Region of the Americas,Martinique,MTQ,27.0,2.0,0.0,0.0,0.0,0.0,0.0,0.1277028676154324,0.0,0.1277028676154324
2131,2017-10-01,Oct 2017,AMR,Region of the Americas,Mexico,MEX,19302.0,3494.0,56.0,0.0,0.0,0.002901253756087452,0.0,0.0001910955848408862,0.002192297493690144,0.003765886822369388
2132,2017-10-01,Oct 2017,AMR,Region of the Americas,Montserrat,MSR,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0
