,WHO region,ITZ,COUNTRY/AREA/TERRITORY,COUNTRY_CODE,ORIGIN_SOURCE,ISO_YEAR,ISO_WEEK,ISO_SDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BVIC,BYAM,BNOTDETERMINED,INF_B,INF_ALL,INF_NEGATIVE,ILI_ACTIVITY
759,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2008,20,2008-05-11T16:00:00.000Z,,51,0.0,0.0,7.0,0.0,0.0,7.0,,1.0,0.0,1.0,8.0,,1
760,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2008,21,2008-05-18T16:00:00.000Z,,39,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
761,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2008,22,2008-05-25T16:00:00.000Z,,38,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
762,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2008,23,2008-06-01T16:00:00.000Z,,80,0.0,0.0,32.0,0.0,0.0,32.0,,0.0,0.0,,32.0,,1
763,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2008,24,2008-06-08T16:00:00.000Z,,42,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
764,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2008,25,2008-06-15T16:00:00.000Z,,54,3.0,0.0,7.0,0.0,0.0,10.0,,0.0,0.0,,10.0,,1
765,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2008,26,2008-06-22T16:00:00.000Z,,54,2.0,0.0,3.0,0.0,0.0,5.0,,0.0,0.0,,5.0,,1
766,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2008,27,2008-06-29T16:00:00.000Z,,65,1.0,0.0,2.0,0.0,0.0,3.0,,0.0,0.0,,3.0,,1
767,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2008,28,2008-07-06T16:00:00.000Z,,80,2.0,0.0,0.0,0.0,0.0,2.0,,1.0,0.0,1.0,3.0,,1
768,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2008,29,2008-07-13T16:00:00.000Z,,72,0.0,0.0,5.0,0.0,5.0,10.0,1.0,0.0,0.0,1.0,11.0,,1
769,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2008,30,2008-07-20T16:00:00.000Z,,64,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,3.0,,1
770,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2008,31,2008-07-27T16:00:00.000Z,,54,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,,1.0,,1
771,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2008,32,2008-08-03T16:00:00.000Z,,55,4.0,0.0,1.0,0.0,2.0,7.0,,3.0,0.0,3.0,10.0,,1
772,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2008,33,2008-08-10T16:00:00.000Z,,49,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
773,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2008,34,2008-08-17T16:00:00.000Z,,41,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
774,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2008,35,2008-08-24T16:00:00.000Z,,38,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
775,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2008,36,2008-08-31T16:00:00.000Z,,30,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
776,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2008,37,2008-09-07T16:00:00.000Z,,41,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
777,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2008,38,2008-09-14T16:00:00.000Z,,46,7.0,0.0,0.0,0.0,0.0,7.0,,0.0,0.0,,7.0,,1
778,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2008,39,2008-09-21T16:00:00.000Z,,34,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,2.0,2.0,,1
779,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2008,40,2008-09-28T16:00:00.000Z,,5,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
780,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2008,41,2008-10-05T16:00:00.000Z,,38,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
781,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2008,42,2008-10-12T16:00:00.000Z,,29,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
782,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2008,43,2008-10-19T16:00:00.000Z,,38,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
783,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2008,44,2008-10-26T16:00:00.000Z,,34,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
784,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2008,45,2008-11-02T16:00:00.000Z,,25,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
785,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2008,46,2008-11-09T16:00:00.000Z,,35,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
786,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2008,47,2008-11-16T16:00:00.000Z,,40,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,1.0,,1
787,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2008,48,2008-11-23T16:00:00.000Z,,57,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
788,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2008,49,2008-11-30T16:00:00.000Z,,31,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
789,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2008,50,2008-12-07T16:00:00.000Z,,21,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
790,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2008,51,2008-12-14T16:00:00.000Z,,47,1.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,2.0,,1
791,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2008,52,2008-12-21T16:00:00.000Z,,27,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
792,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2009,1,2008-12-28T16:00:00.000Z,23.0,57,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,0.0,,1.0,,1
793,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2009,2,2009-01-04T16:00:00.000Z,25.0,44,1.0,0.0,1.0,0.0,1.0,3.0,,0.0,0.0,,3.0,,1
794,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2009,3,2009-01-11T16:00:00.000Z,30.0,65,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.0,,1
795,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2009,4,2009-01-18T16:00:00.000Z,28.0,54,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
796,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2009,5,2009-01-25T16:00:00.000Z,28.0,46,1.0,0.0,0.0,0.0,1.0,2.0,,0.0,1.0,1.0,3.0,,1
797,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2009,6,2009-02-01T16:00:00.000Z,26.0,47,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,,1.0,,1
798,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2009,7,2009-02-08T16:00:00.000Z,23.0,45,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.0,,1
799,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2009,8,2009-02-15T16:00:00.000Z,30.0,58,1.0,0.0,0.0,0.0,1.0,2.0,,0.0,0.0,,2.0,,1
800,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2009,9,2009-02-22T16:00:00.000Z,46.0,78,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
801,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2009,10,2009-03-01T16:00:00.000Z,35.0,73,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
802,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2009,11,2009-03-08T16:00:00.000Z,34.0,61,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
803,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2009,12,2009-03-15T16:00:00.000Z,28.0,67,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,,1
804,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2009,13,2009-03-22T16:00:00.000Z,35.0,66,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
805,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2009,14,2009-03-29T16:00:00.000Z,50.0,70,3.0,0.0,0.0,0.0,7.0,10.0,,0.0,1.0,1.0,11.0,,1
806,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2009,15,2009-04-05T16:00:00.000Z,38.0,95,1.0,17.0,0.0,0.0,7.0,25.0,1.0,0.0,4.0,5.0,30.0,,1
807,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2009,16,2009-04-12T16:00:00.000Z,56.0,135,0.0,0.0,5.0,0.0,3.0,8.0,1.0,0.0,0.0,1.0,9.0,,1
808,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2009,17,2009-04-19T16:00:00.000Z,51.0,119,0.0,0.0,14.0,0.0,0.0,14.0,1.0,0.0,1.0,2.0,16.0,,1
809,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2009,18,2009-04-26T16:00:00.000Z,51.0,134,0.0,0.0,5.0,0.0,1.0,6.0,3.0,0.0,5.0,8.0,14.0,,1
810,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2009,19,2009-05-03T16:00:00.000Z,53.0,105,0.0,0.0,3.0,0.0,0.0,3.0,11.0,0.0,3.0,14.0,17.0,,1
811,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2009,20,2009-05-10T16:00:00.000Z,60.0,106,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,3.0,,1
812,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2009,21,2009-05-17T16:00:00.000Z,65.0,128,0.0,3.0,18.0,0.0,1.0,22.0,,0.0,3.0,3.0,25.0,,1
813,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2009,22,2009-05-24T16:00:00.000Z,49.0,131,0.0,0.0,4.0,0.0,1.0,5.0,4.0,1.0,1.0,6.0,11.0,,1
814,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2009,23,2009-05-31T16:00:00.000Z,40.0,103,0.0,1.0,9.0,0.0,2.0,12.0,,0.0,0.0,,12.0,,1
815,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2009,24,2009-06-07T16:00:00.000Z,32.0,94,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
816,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2009,25,2009-06-14T16:00:00.000Z,40.0,135,0.0,0.0,22.0,0.0,1.0,23.0,3.0,0.0,0.0,3.0,26.0,,2
817,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2009,26,2009-06-21T16:00:00.000Z,33.0,53,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,2
818,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2009,27,2009-06-28T16:00:00.000Z,28.0,60,0.0,0.0,2.0,0.0,1.0,3.0,,0.0,0.0,,3.0,,2
819,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2009,28,2009-07-05T16:00:00.000Z,25.0,36,0.0,3.0,0.0,0.0,4.0,7.0,,0.0,0.0,,7.0,,2
820,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2009,29,2009-07-12T16:00:00.000Z,44.0,53,0.0,4.0,0.0,0.0,4.0,10.0,,0.0,0.0,,10.0,,2
821,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2009,30,2009-07-19T16:00:00.000Z,49.0,75,0.0,10.0,10.0,0.0,1.0,22.0,1.0,0.0,1.0,2.0,24.0,,2
822,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2009,31,2009-07-26T16:00:00.000Z,72.0,94,1.0,30.0,0.0,0.0,1.0,38.0,,0.0,0.0,,38.0,,2
823,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2009,32,2009-08-02T16:00:00.000Z,132.0,145,3.0,66.0,1.0,0.0,8.0,109.0,,0.0,0.0,,109.0,,2
824,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2009,33,2009-08-09T16:00:00.000Z,128.0,134,2.0,61.0,1.0,0.0,4.0,83.0,,0.0,1.0,1.0,84.0,,3
825,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2009,34,2009-08-16T16:00:00.000Z,163.0,174,2.0,64.0,1.0,0.0,4.0,94.0,,0.0,0.0,,94.0,,3
826,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2009,35,2009-08-23T16:00:00.000Z,112.0,121,1.0,20.0,0.0,0.0,12.0,40.0,,0.0,0.0,,40.0,,3
827,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2009,36,2009-08-30T16:00:00.000Z,65.0,71,2.0,12.0,1.0,0.0,9.0,26.0,,0.0,0.0,,26.0,,3
828,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2009,37,2009-09-06T16:00:00.000Z,56.0,64,3.0,6.0,1.0,0.0,2.0,13.0,,0.0,0.0,,13.0,,3
829,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2009,38,2009-09-13T16:00:00.000Z,54.0,58,2.0,6.0,0.0,0.0,7.0,16.0,,0.0,0.0,,16.0,,2
830,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2009,39,2009-09-20T16:00:00.000Z,37.0,46,0.0,2.0,4.0,0.0,6.0,12.0,,0.0,0.0,,12.0,,3
831,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2009,40,2009-09-27T16:00:00.000Z,50.0,52,0.0,2.0,0.0,0.0,12.0,14.0,,0.0,0.0,,14.0,,2
832,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2009,41,2009-10-04T16:00:00.000Z,62.0,66,0.0,0.0,0.0,0.0,2.0,2.0,,0.0,0.0,,2.0,,3
